ZoomInfo Company ID,Company Name,Website,Employees,Employee Range,SIC Code 1,SIC Code 2,SIC Codes,NAICS Code 1,NAICS Code 2,NAICS Codes,Primary Industry,Primary Sub-Industry,All Industries,All Sub-Industries,Industry Hierarchical Category,Secondary Industry Hierarchical Category,Alexa Rank,ZoomInfo Company Profile URL,LinkedIn Company Profile URL,Facebook Company Profile URL,Twitter Company Profile URL,Ownership Type,Business Model,Certified Active Company,Certification Date,Total Funding Amount (in 000s USD),Recent Funding Amount (in 000s USD),Recent Funding Round,Recent Funding Date,Recent Investors,All Investors,Company Street Address,Company City,Company State,Company Zip Code,Company Country,Full Address,Number of Locations,Company Is Acquired,Company ID (Ultimate Parent),Entity Name (Ultimate Parent),Company ID (Immediate Parent),Entity Name (Immediate Parent),Relationship (Immediate Parent),Query Name
"367529023","Cambridge Mobile Telematics","www.cmtelematics.com","492","Employees.250to499","7371","7372","73;737;7371;7372;7374;7379","541511","541512","54;541;5415;54151;541511;541512","Software","Financial Software","Software","Financial Software;Mobile App Development","software","software.finance","1046417","https://app.zoominfo.com/#/apps/profile/company/367529023","http://www.linkedin.com/company/cambridge-mobile-telematics","http://www.facebook.com/cmtelematics","http://www.x.com/cmtelematics","Private","B2B","Yes","March 26, 2026","852500","350000","Other Financing Round","March 23, 2026","State Farm;Allianz X;The Rise Fund","State Farm;Allianz X;The Rise Fund;SoftBank Vision Fund","314 Main St Ste 1200","Cambridge","Massachusetts","02142","United States","314 Main St Ste 1200, Cambridge, Massachusetts, 02142, United States","1","","","","","","","instantexportexcel1789639591758"
"368465322","Pushpay","www.pushpay.com","500","Employees.500to999","7371","7373","73;737;7371;7373","513210","518210","51;513;5132;51321;513210;518;5182;51821;518210;54;541;5415;54151;541511;541512","Software","Financial Software","Software","Financial Software;Customer Relationship Management (CRM) Software;Mobile App Development","software","software.finance","31399","https://app.zoominfo.com/#/apps/profile/company/368465322","http://www.linkedin.com/company/pushpay-ltd","http://www.facebook.com/pushpayltd","http://www.x.com/pushpay","Private","B2B","Yes","June 30, 2026","0","0","","","","","18300 Redmond Way Ste 300","Redmond","Washington","98052","United States","18300 Redmond Way Ste 300, Redmond, Washington, 98052, United States","2","","","","","","","instantexportexcel1789639591758"
"399049127","FieldEdge","www.fieldedge.com","269","Employees.250to499","7371","7372","73;737;7371;7372;7379","541511","541519","54;541;5415;54151;541511;541519","Software","Customer Relationship Management (CRM) Software","Software","Customer Relationship Management (CRM) Software;Mobile App Development","software","software.crm","105775","https://app.zoominfo.com/#/apps/profile/company/399049127","http://www.linkedin.com/company/desco-llc","http://www.facebook.com/descofieldedge","http://www.twitter.com/desco_fieldedge","Private","B2B","Yes","June 27, 2024","0","0","","","","","1525 Hendry St","Fort Myers","Florida","33901","United States","1525 Hendry St, Fort Myers, Florida, 33901, United States","3","","","","","","","instantexportexcel1789639591758"
"34571114","ServiceChannel","www.servicechannel.com","464","Employees.250to499","7371","7372","73;737;7371;7372;7379","513210","518210","51;513;5132;51321;513210;518;5182;51821;518210;54;541;5415;54151;541511;541512;541519","Software","Enterprise Resource Planning (ERP) Software","Software","Enterprise Resource Planning (ERP) Software","software","software.erp","81839","https://app.zoominfo.com/#/apps/profile/company/34571114","http://www.linkedin.com/company/servicechannel","http://www.facebook.com/servicechannelinc","http://www.twitter.com/servicechannel","Private","B2B","Yes","April 13, 2026","55999","54000","Private Equity","May 01, 2017","Accel","Accel","30 Patewood Dr Ste 350 Bldg 2","Greenville","South Carolina","29615","United States","30 Patewood Dr Ste 350 Bldg 2, Greenville, South Carolina, 29615, United States","2","","","","","","","instantexportexcel1789639591758"
"84935239","Noregon","www.noregon.com","282","Employees.250to499","7371","7372","73;737;7371;7372;7379","513210","541511","51;513;5132;51321;513210;54;541;5415;54151;541511","Software","Engineering Software","Software","Engineering Software","software","software.eng","612843","https://app.zoominfo.com/#/apps/profile/company/84935239","http://www.linkedin.com/company/noregon-systems","http://www.facebook.com/noregonsystems","http://www.twitter.com/noregonsystems","Private","B2B","Yes","June 03, 2024","2000","2000","Debt","April 13, 2020","PPP","PPP","7823 National Service Rd","Greensboro","North Carolina","27409","United States","7823 National Service Rd, Greensboro, North Carolina, 27409, United States","2","","","","","","","instantexportexcel1789639591758"
"357286839","Mark43","www.mark43.com","300","Employees.250to499","7371","7372","73;737;7371;7372;7374","513210","51321","51;513;5132;51321;513210","Software","Legal Software","Software","Legal Software","software","software.legal","376810","https://app.zoominfo.com/#/apps/profile/company/357286839","http://www.linkedin.com/company/mark43","http://www.facebook.com/mark43software","http://www.twitter.com/mark43","Private","B2B","Yes","June 26, 2024","296575","55000","Series F","March 29, 2024","General Catalyst","Goldman Sachs;Tiger Global Management;The Spruce House Partnership;Highsage Ventures;Avenir Capital;Spark Capital;Radcliff Companies;General Catalyst;Rough Draft Ventures;Spark Capital;General Catalyst Partners;SV Angel;Launchpad LA;Lowercase Capital;Harvard University;General Catalyst;Jim Breyer;General Catalyst;Spark Capital;General Catalyst;Grape Arbor VC;Rough Draft Ventures;Launchpad LA;Lowercase Capital;General Catalyst","27 W 24th St Fl 5","New York","New York","10010","United States","27 W 24th St Fl 5, New York, New York, 10010, United States","1","","","","","","","instantexportexcel1789639591758"
"351496915","Integrate","www.integrate.com","340","Employees.250to499","7311","7372","73;731;7311;737;7372;7379","513210","518210","51;513;5132;51321;513210;518;5182;51821;518210;54;541;5415;54151;541511","Software","Customer Relationship Management (CRM) Software","Software","Customer Relationship Management (CRM) Software","software","software.crm","1846696","https://app.zoominfo.com/#/apps/profile/company/351496915","http://www.linkedin.com/company/integrate-","http://www.facebook.com/integrateplatform","http://www.twitter.com/integrate","Private","B2B","Yes","August 28, 2026","82399","2000","Debt","April 15, 2020","PPP","Forte Ventures;Iron Gate Capital;Chestnut Street Ventures;Comcast Ventures;Foundry Group;Liberty Global;Foundry Group;Foundry Group;Liberty Global Ventures;Alumni Ventures;High Alpha Capital;Liberty Global;Comcast Ventures;Trinity Capital Investment;Silicon Valley Bank;Trinity Capital Investment;Trinity Capital Investment;Foundry Group;Comcast Ventures;PPP;Foundry Group;Alumni Ventures;High Alpha Capital;Comcast Ventures;Foundry Group;Liberty Global Ventures","1495 Canyon Blvd Ste 1008","Boulder","Colorado","80302","United States","1495 Canyon Blvd Ste 1008, Boulder, Colorado, 80302, United States","5","","","","","","","instantexportexcel1789639591758"
"354039840","Ceros","www.ceros.com","400","Employees.250to499","7371","7372","73;737;7371;7372;7379","513210","518210","51;513;5132;51321;513210;518;5182;51821;518210","Software","Content & Collaboration Software","Software","Content & Collaboration Software;Multimedia, Games & Graphics Software","software","software.contentcol","85884","https://app.zoominfo.com/#/apps/profile/company/354039840","http://www.linkedin.com/company/cerosdotcom","","http://www.twitter.com/cerosdotcom","Private","B2B","Yes","December 09, 2025","114000","100000","Unspecified","July 23, 2020","Sumeru","Grotech Ventures;Greycroft Partners;Silicon Valley Bank;Sigma Prime Ventures;Startup Capital Ventures;CNF Investments;Andreessen Horowitz;Fuse Capital;Greycroft Partners;PPP;Sumeru","40 W 25th St Fl 12","New York","New York","10010","United States","40 W 25th St Fl 12, New York, New York, 10010, United States","2","","","","","","","instantexportexcel1789639591758"
"46334533","Simulations Plus","www.simulations-plus.com","212","Employees.100to249","7373","737","73;737;7373","513210","541511","51;513;5132;51321;513210;54;541;5415;54151;541511;541512;541513","Software","Healthcare Software","Software;Business Services","Healthcare Software;Management Consulting;Research & Development","software","software.health","3557672","https://app.zoominfo.com/#/apps/profile/company/46334533","http://www.linkedin.com/company/95827","http://www.facebook.com/simulationsplus","http://www.x.com/simulationsplus","Public","B2B","Yes","December 09, 2025","5750","5750","Stock Issuance/Offering","June 17, 1997","","","PO Box 12317","Durham","North Carolina","27709","United States","PO Box 12317, Durham, North Carolina, 27709, United States","1","","","","","","","instantexportexcel1789639591758"
"491530","Adeptia","www.adeptia.com","200","Employees.100to249","7371","7372","73;737;7371;7372;7379","541511","541519","54;541;5415;54151;541511;541519","Software","Supply Chain Management (SCM) Software","Software","Supply Chain Management (SCM) Software","software","software.scm","3669341","https://app.zoominfo.com/#/apps/profile/company/491530","http://www.linkedin.com/company/adeptia","http://www.facebook.com/adeptia","http://www.twitter.com/adeptia","Private","B2B","Yes","March 18, 2024","71070","65000","Private Equity","March 22, 2023","PSG Group","Arch Development Partners;PSG Group;PPP","332 S Michigan Ave Unit Ll-a105","Chicago","Illinois","60604","United States","332 S Michigan Ave Unit Ll-a105, Chicago, Illinois, 60604, United States","3","","","","","","","instantexportexcel1789639591758"
"11357063","Baxter Planning Systems","www.baxterplanning.com","410","Employees.250to499","7371","7372","73;737;7371;7372;7379","513210","541511","51;513;5132;51321;513210;54;541;5415;54151;541511;541512","Software","Supply Chain Management (SCM) Software","Software","Supply Chain Management (SCM) Software","software","software.scm","4093687","https://app.zoominfo.com/#/apps/profile/company/11357063","http://www.linkedin.com/company/baxter-planning","http://www.facebook.com/baxterplanning","http://www.twitter.com/baxterplanning","Private","B2B","Yes","June 08, 2022","0","0","Private Equity","October 10, 2017","Polaris Partners","Polaris Partners","7801 N Capital of Texas Hwy Ste 250","Austin","Texas","78731","United States","7801 N Capital of Texas Hwy Ste 250, Austin, Texas, 78731, United States","1","","","","","","","instantexportexcel1789639591758"
"37946301","Terryberry","www.terryberry.com","289","Employees.250to499","7372","7379","73;737;7372;7379;89;899;8999","513210","51321","51;513;5132;51321;513210","Software","Human Resources Software","Software","Human Resources Software","software","software.hr","846700","https://app.zoominfo.com/#/apps/profile/company/37946301","http://www.linkedin.com/company/terryberry-company","http://www.facebook.com/terryberrycompany","http://www.twitter.com/terryberryco","Private","B2B","Yes","July 09, 2024","2000","2000","Debt","April 09, 2020","PPP","PPP","2033 Oak Industrial Dr NE","Grand Rapids","Michigan","49505","United States","2033 Oak Industrial Dr NE, Grand Rapids, Michigan, 49505, United States","5","","","","","","","instantexportexcel1789639591758"
"346812613","Pindrop","www.pindrop.com","278","Employees.250to499","7372","7374","73;737;7372;7374;7379","513210","518210","51;513;5132;51321;513210;518;5182;51821;518210;54;541;5415;54151;541511","Software","Security Software","Software","Security Software","software","software.security","993192","https://app.zoominfo.com/#/apps/profile/company/346812613","http://www.linkedin.com/company/pindrop","http://www.facebook.com/pindropsec","http://www.twitter.com/pindrop","Private","B2B","Yes","July 18, 2024","322668","100000","Debt","July 17, 2024","Hercules Capital","Hercules Capital;Sigma Partners;Win Web Investment Network;New World Ventures;Andreessen Horowitz;GRA Venture Fund;Google Ventures;Google Capital;Institutional Venture Partners;Andreessen Horowitz;Felicis Ventures;Allegion;CapitalG;EDBI;Cross Creek Advisors;Citi Ventures;Andreessen Horowitz;IVP;Goldman Sachs;Vitruvian Partners;Dimension Data;GV;Citi Ventures;Win Web Investment Network;Felicis Ventures;Andreessen Horowitz;Redpoint;Institutional Venture Partners;Felicis Ventures;Andreessen Horowitz;Citi Ventures;Redpoint Ventures","817 W Peachtree St NE Ste 770","Atlanta","Georgia","30308","United States","817 W Peachtree St NE Ste 770, Atlanta, Georgia, 30308, United States","4","","","","","","","instantexportexcel1789639591758"
"452607947","Watermark","www.watermarkinsights.com","300","Employees.250to499","7372","7374","73;737;7372;7374;7379","513210","51321","51;513;5132;51321;513210","Software","Enterprise Resource Planning (ERP) Software","Software","Enterprise Resource Planning (ERP) Software;Content & Collaboration Software","software","software.erp","285981","https://app.zoominfo.com/#/apps/profile/company/452607947","http://www.linkedin.com/company/watermark-ed","http://www.facebook.com/watermark-insights-139300620099430","http://www.twitter.com/watermark_ed","Private","B2B","Yes","June 13, 2024","1000","0","Private Equity","March 27, 2018","Technology Crossover Ventures;Quad Partners;Exceed Capital Partners","Silverton Partners;Technology Crossover Ventures;Quad Partners;Exceed Capital Partners;Silverton Partners","10900 Stonelake Blvd Ste 350","Austin","Texas","78759","United States","10900 Stonelake Blvd Ste 350, Austin, Texas, 78759, United States","1","","","","","","","instantexportexcel1789639591758"
"482749925","Incognia","www.incognia.com","200","Employees.100to249","7372","7374","73;737;7372;7374;7379","513210","518210","51;513;5132;51321;513210;518;5182;51821;518210;54;541;5415;54151;541511;541512","Software","Security Software","Software","Security Software","software","software.security","1551347","https://app.zoominfo.com/#/apps/profile/company/482749925","http://www.linkedin.com/company/incognia","","http://www.twitter.com/weareincognia","Private","B2B","Yes","February 05, 2024","46500","31000","Series B","January 30, 2024","Valor Capital Group;Prosus;FJ Labs;Point72;Bessemer Venture Partners","Point72 Ventures;Valor Capital Group;Prosus;FJ Labs;Point72;Bessemer Venture Partners","555 Bryant St PMB 423","Palo Alto","California","94301","United States","555 Bryant St PMB 423, Palo Alto, California, 94301, United States","1","","","","","","","instantexportexcel1789639591758"
"7488505","Brightside","www.brightside.com","462","Employees.250to499","8011","8099","80;801;8011;809;8099","621112","62111","62;621;6211;62111;621112","Healthcare Services","Mental Health & Rehabilitation Facilities","Healthcare Services;Software","Mental Health & Rehabilitation Facilities;Healthcare Software","healthservices","healthservices.rehab","50100","https://app.zoominfo.com/#/apps/profile/company/7488505","http://www.linkedin.com/company/brightsidehealth","http://www.facebook.com/brightside-boutique-1024721254388505","http://www.twitter.com/withbrightside","Private","B2B","Yes","December 09, 2025","140000","33000","Series C","March 26, 2024","S32;Redwood Pacific;Kennedy Lewis Investment Management;Time BioVentures","S32;Redwood Pacific;Kennedy Lewis Investment Management;Time BioVentures;Triventures;ACME Ventures;Kennedy Lewis Investment Management;Time BioVentures;Redwood Pacific;S32;Triventures;Trousdale Ventures;Bullpen Capital;Acme Capital;Mousse Partners","5214f Diamond Heights Blvd Pmb 3422","San Francisco","California","94131","United States","5214f Diamond Heights Blvd Pmb 3422, San Francisco, California, 94131, United States","1","","","","","","","instantexportexcel1789639591758"
"355337503","AppZen","www.appzen.com","397","Employees.250to499","7372","7374","73;737;7372;7374","513210","518210","51;513;5132;51321;513210;518;5182;51821;518210;54;541;5415;54151;541511;541512","Software","Financial Software","Software","Financial Software","software","software.finance","723000","https://app.zoominfo.com/#/apps/profile/company/355337503","http://www.linkedin.com/company/appzen","http://www.facebook.com/appzeninc","http://www.x.com/appzen","Private","B2B","Yes","September 23, 2025","102513","0","Series D","September 22, 2025","Riverwood Capital;Bloomberg Beta;Redpoint Global;Lightspeed Venture Partners;Coatue","Resolute Ventures;Redpoint Ventures;Riverwood Capital;Bloomberg Beta;Redpoint Global;Lightspeed Venture Partners;Coatue;Lightspeed Venture Partners;Redpoint Ventures;Resolute Ventures;Bloomberg;FundersClub;Silicon Valley Bank;Mastercard;Resolute Ventures;Hard Yaka;Management","6201 America Center Dr Ste 300","San Jose","California","95002","United States","6201 America Center Dr Ste 300, San Jose, California, 95002, United States","2","","","","","","","instantexportexcel1789639591758"
"373999419","Tekmetric","www.tekmetric.com","321","Employees.250to499","7371","7372","73;737;7371;7372;7374;7379","541511","541519","54;541;5415;54151;541511;541519","Software","Enterprise Resource Planning (ERP) Software","Software","Enterprise Resource Planning (ERP) Software;Customer Relationship Management (CRM) Software","software","software.erp","10084","https://app.zoominfo.com/#/apps/profile/company/373999419","http://www.linkedin.com/company/tekmetric","http://www.facebook.com/tekmetric","http://www.twitter.com/tekmetric","Private","B2B","Yes","June 01, 2026","500","0","Private Equity","March 16, 2022","Susquehanna Growth Equity","Susquehanna Growth Equity","730 Town and Country Blvd Ste 300","Houston","Texas","77024","United States","730 Town and Country Blvd Ste 300, Houston, Texas, 77024, United States","1","","","","","","","instantexportexcel1789639591758"
"351120045","Appspace","www.appspace.com","400","Employees.250to499","7372","7374","73;737;7372;7374;7379","513210","518210","51;513;5132;51321;513210;518;5182;51821;518210","Software","Content & Collaboration Software","Software","Content & Collaboration Software","software","software.contentcol","211967","https://app.zoominfo.com/#/apps/profile/company/351120045","http://www.linkedin.com/company/appspace","http://www.facebook.com/appspace","http://www.twitter.com/appspace","Private","B2B","Yes","May 11, 2026","0","0","","","","","400 N Tampa St Ste 1725","Tampa","Florida","33602","United States","400 N Tampa St Ste 1725, Tampa, Florida, 33602, United States","4","","","","","","","instantexportexcel1789639591758"
"415340921","Sendoso","www.sendoso.com","423","Employees.250to499","7331","7371","73;733;7331;737;7371;7372","541511","54151","54;541;5415;54151;541511","Software","Customer Relationship Management (CRM) Software","Software;Business Services","Customer Relationship Management (CRM) Software;Advertising & Marketing","software","software.crm","469649","https://app.zoominfo.com/#/apps/profile/company/415340921","http://www.linkedin.com/company/sendoso","http://www.facebook.com/sendoso","http://www.twitter.com/sendosohq","Private","B2B","Yes","May 20, 2026","150700","100000","Series C","September 14, 2021","SoftBank Group Corp;Struck Capital;Oak HC/FT;Stage 2 Capital","SoftBank Group Corp;Struck Capital;Oak HC/FT;Stage 2 Capital;Oak HC/FT;Prologis;Felicis Ventures;Craft Ventures;Signia Venture Partners;Struck Capital;Stage 2 Capital;Storm Ventures;Hack VC;Craft Ventures;Struck Capital;Signia Partners;Storm Ventures","655 Montgomery St Ste 1500","San Francisco","California","94111","United States","655 Montgomery St Ste 1500, San Francisco, California, 94111, United States","2","","","","","","","instantexportexcel1789639591758"
"355050990","Logile","www.logile.com","216","Employees.100to249","7371","7372","73;737;7371;7372;7373;7379","513210","518210","51;513;5132;51321;513210;518;5182;51821;518210;54;541;5415;54151;541511","Software","Supply Chain Management (SCM) Software","Software","Supply Chain Management (SCM) Software;Human Resources Software","software","software.scm","354035","https://app.zoominfo.com/#/apps/profile/company/355050990","http://www.linkedin.com/company/logile","http://www.facebook.com/logileinc","http://www.twitter.com/logileinc","Private","B2B","Yes","April 18, 2024","1000","0","Series A","January 31, 2023","Sixth Street Growth","PPP;Sixth Street Growth","2600 E Southlake Blvd Ste 120","Southlake","Texas","76092","United States","2600 E Southlake Blvd Ste 120, Southlake, Texas, 76092, United States","1","","","","","","","instantexportexcel1789639591758"
"465721774","MaintainX","www.getmaintainx.com","448","Employees.250to499","7371","7372","73;737;7371;7372;7379","513210","518210","51;513;5132;51321;513210;518;5182;51821;518210","Software","Supply Chain Management (SCM) Software","Software","Supply Chain Management (SCM) Software;Mobile App Development","software","software.scm","70158","https://app.zoominfo.com/#/apps/profile/company/465721774","http://www.linkedin.com/company/getmaintainx","","","Private","B2B","Yes","December 09, 2025","399750","149750","Stock/Share Issuance","July 10, 2025","","Bessemer Venture Partners;Fifth Down Capital;August Capital;Founders Circle Capital;Sozo Ventures;Bain Capital Ventures;D. E. SHAW;Amity Ventures;August Capital;Bessemer Venture Partners;Ridge Ventures;OldSlip Group;Vulcan Capital Management;Amity Ventures;Amity Ventures;Bain Capital Ventures;Bessemer Venture Partners","185 Clara St","San Francisco","California","94107","United States","185 Clara St, San Francisco, California, 94107, United States","1","","","","","","","instantexportexcel1789639591758"
"346139170","Partnerize","www.partnerize.com","359","Employees.250to499","7371","7372","73;737;7371;7372;7374;7379","513210","518210","51;513;5132;51321;513210;518;5182;51821;518210","Software","Business Intelligence (BI) Software","Software","Business Intelligence (BI) Software;Customer Relationship Management (CRM) Software","software","software.bi","146981","https://app.zoominfo.com/#/apps/profile/company/346139170","http://www.linkedin.com/company/partnerize","http://www.facebook.com/partnerize","http://www.x.com/partnerize","Private","B2B","Yes","April 16, 2026","89500","50000","Other Financing Round","January 08, 2020","Accel-KKR;Silicon Valley Bank","DN Capital;Mithril Capital Management;Greycroft Partners;Accel-KKR;Silicon Valley Bank;Silicon Valley Bank;Greycroft Partners;DN Capital;GP Bullhound;DN Capital;Mithril Capital Management LLC;Greycroft Growth fund;Greycroft Partners;DN Capital;DN Capital","200 Park Ave S Ste 1402","New York","New York","10003","United States","200 Park Ave S Ste 1402, New York, New York, 10003, United States","9","","","","","","","instantexportexcel1789639591758"
"414967704","Cymulate","www.cymulate.com","225","Employees.100to249","7372","7379","73;737;7372;7379","513210","518210","51;513;5132;51321;513210;518;5182;51821;518210","Software","Security Software","Software","Security Software","software","software.security","1826085","https://app.zoominfo.com/#/apps/profile/company/414967704","http://www.linkedin.com/company/cymulate","http://www.facebook.com/cymulate","http://www.twitter.com/cymulateltd","Private","B2B","Yes","May 22, 2023","137500","70000","Series D","September 06, 2022","Dell Technologies Capital;Vertex Ventures;One Peak Partners;Susquehanna Growth Equity","Dell Technologies;Vertex Ventures Israel;Vertex Growth Fund;Susquehanna Growth Equity;Vertex Growth Fund;Dell Technologies Capital;Susquehanna Growth Equity;Vertex Ventures;One Peak Partners;Dell Technologies Capital;Vertex Ventures;One Peak Partners;Susquehanna Growth Equity","44 W 37th St","New York","New York","10018","United States","44 W 37th St, New York, New York, 10018, United States","6","","","","","","","instantexportexcel1789639591758"
"456636953","Dutchie","www.dutchie.com","455","Employees.250to499","7371","7372","73;737;7371;7372;7379","513210","518210","51;513;5132;51321;513210;518;5182;51821;518210","Software","Financial Software","Software","Financial Software;Mobile App Development","software","software.finance","6091","https://app.zoominfo.com/#/apps/profile/company/456636953","http://www.linkedin.com/company/getdutchie","http://www.facebook.com/getdutchie","http://www.twitter.com/getdutchie","Private","B2B","Yes","July 08, 2024","603000","350000","Series D","October 14, 2021","Thrive Capital;DFJ Growth;Gron Ventures;Dragoneer;Tiger Global;D1 Capital Partners","Thrive Capital;DFJ Growth;Gron Ventures;Dragoneer;Tiger Global;D1 Capital Partners;Thirty Five Ventures;Thrive Capital;Gron Ventures;Casa Verde Capital;Draper Associates;Dragoneer Investment Group;Tiger Global Ltd;Thrive Capital;Casa Verde Capital;Sinai Ventures;Gron Ventures;Jon Oringer;Casa Verde Capital;Thirty Five Ventures;Casa Verde Capital","2728 NW Potts Ct Ste 100","Bend","Oregon","97703","United States","2728 NW Potts Ct Ste 100, Bend, Oregon, 97703, United States","4","","","","","","","instantexportexcel1789639591758"
"348028559","Rescale","www.rescale.com","233","Employees.100to249","7371","737","73;737;7371","541511","54151","54;541;5415;54151;541511","Software","Engineering Software","Software","Engineering Software","software","software.eng","603588","https://app.zoominfo.com/#/apps/profile/company/348028559","http://www.linkedin.com/company/rescale","http://www.facebook.com/rescaleinc","http://www.x.com/rescaleinc","Private","B2B","Yes","September 03, 2026","274400","0","Grant","July 22, 2026","","Keen Venture Partners;Initialized Capital;SineWave Ventures;Data Collective;PPP;NVIDIA;Applied Materials;Jump Capital;Two Roads Group;Data Collective;ITOCHU Technology Ventures;M12;Wei Guo;TransLink Capital;UpHonest Capital;Jeff Bezos;NVIDIA;Samsung Electronics America;Peter Thiel;Microsoft;Paul Graham;Richard Branson;Nautilus Venture Partners;Sam Altman;Hitachi Ventures;Republic Labs","33 New Montgomery St Ste 950","San Francisco","California","94105","United States","33 New Montgomery St Ste 950, San Francisco, California, 94105, United States","2","","","","","","","instantexportexcel1789639591758"
"13730244","Customized Energy Solutions","www.ces-ltd.com","371","Employees.250to499","7371","7372","73;737;7371;7372;7374;7379","513210","518210","51;513;5132;51321;513210;518;5182;51821;518210;54;541;5416;54169;541690","Software","Financial Software","Software;Business Services","Financial Software;Custom Software & IT Services","software","software.finance","2544879","https://app.zoominfo.com/#/apps/profile/company/13730244","http://www.linkedin.com/company/customized-energy-solutions","http://www.facebook.com/customizedenergysolutions","http://www.twitter.com/customizedes","Private","B2B","Yes","June 17, 2022","2000","2000","Debt","April 11, 2020","PPP","PPP","1528 Walnut St Fl 22","Philadelphia","Pennsylvania","19102","United States","1528 Walnut St Fl 22, Philadelphia, Pennsylvania, 19102, United States","4","","","","","","","instantexportexcel1789639591758"
"354744892","Smartasset Advisors","www.smartasset.com","253","Employees.250to499","6282","7372","62;628;6282;73;737;7372;7374;738;7389","519290","51929","51;519;5192;51929;519290","Media & Internet","Data Collection & Internet Portals","Media & Internet","Data Collection & Internet Portals","media","media.data","5491","https://app.zoominfo.com/#/apps/profile/company/354744892","http://www.linkedin.com/company/smartasset-com","http://www.facebook.com/smartasset","http://www.twitter.com/smartasset","Private","B2B","Yes","September 26, 2025","158288","110000","Series D","June 24, 2021","Javelin Venture Partners;TTV Capital;Contour Venture Partners","Javelin Venture Partners;TTV Capital;Contour Venture Partners;Javelin Venture Partners;SV Angel;Javelin Venture Partners;Transamerica Ventures;Contour Ventures;IA Capital Group;Fitz Gate Ventures;New York Life;TTV Capital;TTV Capital;Fabrice Grinda;IA Capital;Citi Ventures;Contour Venture Partners;Focus Financial Partners;Javelin Venture Partners","122 E 42nd St Rm 4300","New York","New York","10168","United States","122 E 42nd St Rm 4300, New York, New York, 10168, United States","1","","","","","","","instantexportexcel1789639591758"
"23337197","ChainSys","www.chainsys.com","500","Employees.500to999","7371","7372","73;737;7371;7372;7379","513210","541511","51;513;5132;51321;513210;54;541;5415;54151;541511;541512","Software","Database & File Management Software","Software;Business Services","Database & File Management Software;Custom Software & IT Services","software","software.db","10985192","https://app.zoominfo.com/#/apps/profile/company/23337197","http://www.linkedin.com/company/chain-sys","http://www.facebook.com/chainsyscorp","http://www.twitter.com/chainsys","Private","B2B","Yes","May 13, 2026","0","0","","","","","325 S Clinton St Ste 205","Grand Ledge","Michigan","48837","United States","325 S Clinton St Ste 205, Grand Ledge, Michigan, 48837, United States","3","","","","","","","instantexportexcel1789639591758"
"355635424","CallRail","www.callrail.com","270","Employees.250to499","7372","7374","73;737;7372;7374","513210","518210","51;513;5132;51321;513210;518;5182;51821;518210;54;541;5415;54151;541511","Software","Business Intelligence (BI) Software","Software;Business Services","Business Intelligence (BI) Software;Call Centers & Business Centers","software","software.bi","45777","https://app.zoominfo.com/#/apps/profile/company/355635424","http://www.linkedin.com/company/callrail","http://www.facebook.com/callrail","http://www.twitter.com/callrail","Private","B2B","Yes","April 01, 2026","162734","56000","Other Financing Round","December 10, 2020","Sageview Capital;Leaders Fund","Sageview Capital;Leaders Fund;Sageview Capital;Leaders Fund;Leaders Fund;Sageview Capital;Canal Partners, LLC;BLH Venture Partners, LLC","100 Peachtree St NW Ste 2700","Atlanta","Georgia","30303","United States","100 Peachtree St NW Ste 2700, Atlanta, Georgia, 30303, United States","1","","","","","","","instantexportexcel1789639591758"
"1297273","Advanced Data Systems","www.adsc.com","300","Employees.250to499","7371","7372","73;737;7371;7372;7374;7379","513210","51321","51;513;5132;51321;513210","Software","Healthcare Software","Software","Healthcare Software","software","software.health","3253158","https://app.zoominfo.com/#/apps/profile/company/1297273","http://www.linkedin.com/company/advanced-data-systems","http://www.facebook.com/advanceddata","","Private","B2B","Yes","January 31, 2024","1000","1000","Debt","April 27, 2020","PPP","PPP","15 Prospect St","Paramus","New Jersey","07652","United States","15 Prospect St, Paramus, New Jersey, 07652, United States","1","","","","","","","instantexportexcel1789639591758"
"442312890","Turvo","www.turvo.com","270","Employees.250to499","7371","7372","73;737;7371;7372;7374;7379","513210","518210","51;513;5132;51321;513210;518;5182;51821;518210","Software","Supply Chain Management (SCM) Software","Software","Supply Chain Management (SCM) Software;Mobile App Development","software","software.scm","225508","https://app.zoominfo.com/#/apps/profile/company/442312890","http://www.linkedin.com/company/turvoinc","http://www.facebook.com/turvoinc","http://www.twitter.com/turvo","Private","B2B","Yes","January 26, 2026","85000","60000","Series B","November 08, 2018","G2 Venture Partners;Mubadala Ventures;Siemens Venture Capital","Upside Partnership;Slow Ventures;Felicis Ventures;Activant Capital Group;G2 Venture Partners;Mubadala Ventures;Siemens Venture Capital","200 S Mathilda Ave","Sunnyvale","California","94086","United States","200 S Mathilda Ave, Sunnyvale, California, 94086, United States","","","","","","","","instantexportexcel1789639591758"
